,Unique Values,Count
1434,Canopic Jar Lid Belonging to Senimen,1
792,Canopic Jar of Manhata,2
1193,Canopic Jar of Manuwai,2
476,Canopic Jar of Maruta,3
4010,Canopic Jar of Princess Sithathoryunet - Qebehsenuef,1
335,Canopic Jar of Ruiu,4
3618,Canopic Jar of Teti,1
4835,Canopic Jar with Head of Duamutef,1
2620,Canopic Jar with an Image Representing the Hieroglyph for Face,1
2159,"Canopic Jar with human headed lid, Imsety",1
1977,"Canopic Jar, Qebehsenuef",1
5805,Canopic box of Hatnefer,1
1724,Canopic chest,1
3441,Canopic chest of Hapiankhtifi,1
3820,Canopic chest of Ukhhotep,1
1265,Canopic jar,1
3785,Canopic jar head,1
804,Canopic jar head of Kay,2
5459,Canopic jar inscribed for Minmose,1
1129,Canopic jar lid,2
3728,Canopic jar lid with falcon head,1
2013,Canopic jar lid with head of a baboon,1
4473,Canopic jar of Ameny,1
1990,Canopic jar of Heriheb,1
1128,Canopic jar of Kay,2
353,Canopic jar of Nephthys,4
3615,Canopic jar of Tetinakht: Duamutef,1
2693,Canopic jar of Tetinakht: Imsety,1
2692,Canopic jar of Tetinakht: Qebesenuef,1
4388,Canopic jar of princess Any,1
5278,Canopic jar with a baboon-headed lid,1
5277,Canopic jar with a falcon-headed lid,1
661,Canopic jar with baboon head,2
1270,Canopic jar with conical lid,1
560,Canopic jar with falcon head,3
3125,Canopic jar with head of baboon,1
3124,Canopic jar with head of jackal,1
574,Canopic jar with human head,3
655,Canopic jar with jackal head,2
2017,"Canopic jar, uninscribed",1
1176,Cap,2
5171,Cap probably from a cylindrical pendant,1
77,Capital,17
564,Capital from a Reused Pharaonic Block,3
1025,Capital of a Double Pilaster,2
170,Capital with Acanthus Leaves,8
4634,Capital with Acanthus Leaves and Traces of Red Paint,1
1056,Capital with Acanthus and Palm Leaves,2
609,Capital with Leaves,3
358,Capital with Palm Leaves,4
4585,Capital with Putti Holding Wreaths and with Acanthus Leaves,1
4584,Capital with a Basket-Weave Pattern and Ramsâ€™ Heads,1
4531,Capital with a Bird with Outspread Wings,1
4568,Capital with a Pattern of Grape Leaves and Vines,1
4631,Capital with a Pattern of Leaves and Vines,1
4643,Capital with a Pattern of Vines with Grapes,1
4405,Carinated Stone Jar with Rope Pattern,1
4463,Carnelian Necklace of the Child Myt,1
5371,Carpenter's Adze from a Foundation Deposit for Hatshepsut's Temple,1
1154,Carpenter's Chisel,2
1034,Carpenter's Chisel from a Foundation Deposit for Hatshepsut's Temple,2
4453,Carpenter's chest of Ankhef,1
121,Carpet,11
80,Carpet Fragment,16
4109,Carpet Fragment with Mosaic Floor Pattern,1
4130,Carpet Fragments,1
908,Cartonnage fragment,2
2015,Cartonnage fragment inscribed for the Singer of Amun Shepenaset,1
1684,Cartonnage fragment showing goddess with spread wings,1
4984,Cartouche Amulet Incribed with the Name Menkheperre,1
2998,Cartouche amulet of Amenemhat III,1
5222,Cartouche of Akhenaten,1
808,Cartouche of Amenhotep III,2
3000,Cartouche plaque of Amenemhat III,1
1831,"Cartouche shaped box inscribed for Usermaatre Sheshonq-Sibast, Sheshonq III",1
1897,Cartouche-Shaped Inlay with the Name of Thutmose I,1
4861,Cartouche-Shaped Plaque Fragment,1
2503,Cartouche-shaped plaque with the names of Apries,1
4122,Carved Architectural Panel in the 'Beveled Style',1
731,Carved Plaque,2
3530,Carved Plaque from a Bracelet,1
5625,Carved ceremonial palette,1
5628,Carved handle of a ceremonial knife with part of the ripple-flaked knife,1
3884,Case for a Goose,1
1586,Case for an animal mummy topped by a falcon,1
4141,Casket,1
5627,Cast ring with plain bezel,1
106,Cat,13
2630,Cat Amulet,1
3863,Cat Design Amulet Inscribed With the Cartouche of Aakheperkare,1
4363,Cat Statuette intended to contain a mummified cat,1
562,Cat amulet,3
2592,Cat figurine,1
463,Cat head,3
2843,Cat on a handle,1
1717,Cat on base inscribed for Bastet and an offerer,1
2187,Cat with image of Bastet on breast,1
840,Cat with kittens amulet,2
1516,Cat with kittens on damaged box for animal mummy,1
2198,Cat with very worn inscription,1
5906,Cavetto Tile from the palace of Ramesses II,1
3525,Ceiling Fragment Depicting Pigeons in Flight,1
291,Ceiling Painting from the Tomb Chapel of Senenmut,5
3528,Ceiling painting from the palace of Amenhotep III,1
1010,Censer,2
2743,Censer with floral design in red paint on white background,1
12,Ceramic Fragment,89
4037,Ceramic Fragments,1
4038,Ceramic fragment,1
768,Ceremonial Implement in the Shape of an Ankh,2
3994,"Ceremonial Situla of the 'Great Praised' Penmin showing  Nut as a tree-goddess, and Osiris, Isis, Nephthys, and Harsiese",1
3759,Ceremonial helmet,1
4573,Chain,1
3763,"Chain terminating in a leaf motif, and having a raised openwork clasp ornament",1
5868,Chain with a pendant bearing an emperor's profile in an openwork frame,1
5869,Chain with two pendants,1
5351,Chair of Reniseneb,1
627,Chalice,3
625,Chalice fragment,3
1828,"Chalice fragment showing a file of nude females in a marshy landscape, inscribed, associated with 2013.635",1
1822,Chalice rim fragment with floral chain and scene of man in papyrus,1
1783,Chalice rim fragment with palm fronds,1
1820,Chalice with Foot Missing,1
2626,Charcoal Fragment,1
3679,Charioteer's Whip of Itamun,1
4061,Chess Piece,1
4556,Chess or Game Piece,1
4703,Chest   fragment with Aten cartouche,1
2298,Chest  fragment with Aten cartouches,1
4686,Chest  of Akhenaten,1
4702,Chest fragment with Aten cartouche,1
4701,Chest fragment with traces of Aten cartouches,1
2294,Chest in garment with Aten cartouches,1
4891,Chest of Akhenaten,1
4718,Chest of Akhenaten prostrate,1
3115,Chest of king with Aten cartouches,1
4696,"Chest or abdomen of Akhenaten, Aten cartouches",1
3802,Chest with Lid,1
767,Chevron Inlay,2
1850,Chevron-shaped inlay,1
2490,Chevron-shaped inlays,1
2091,Child God,1
1188,Child god,2
825,Child god  amulet,2
2139,Child god in nemes and hemhem,1
4001,Child god in nemes and hemhem crown,1
1245,Child god standing and holding a flail,1
2593,Child god wearing Amonian crown and named Horus of Mednit,1
2090,Child god with hemhem crown,1
2079,Child god with the Amonian crown named Horus of Mednit,1
4324,Child's Dress,1
5830,Child's Shirt,1
450,Child's Tunic,3
4168,Child's Tunic with Hood,1
4280,Child's Tunic with Tapestry-Weave Ornament and Applied Bands,1
5571,Child's bracelet,1
4934,Chin  from a head,1
807,Chip,2
2226,Chips of Aromatic Wood,1
133,Chisel,10
5213,Chisel Fragment From Foundation Deposit 2 of Hatshepsut's Valley Temple,1
5214,Chisel or Awl From Foundation Deposit 2 of Hatshepsut's Valley Temple,1
5559,Choker of Gold Rings,1
816,Cippus,2
1611,Cippus  where Pataikos replaces Horus on the crocodiles and is flanked by Isis and Nephthys,1
790,Cippus of Horus,2
3500,Circular Basket with Conical Lid,1
3987,Circular Basket with Lid,1
5770,Circular Cosmetic Box with a Swivel Lid,1
5646,Circular Lided Basket on a Wood Stand,1
1766,Clam shell possibly used for ink,1
869,Clam-shell-shaped Hammer,2
216,Clapper,7
4431,Clasp from the tomb of Senebtisi,1
3982,Classic Kerma Beaker,1
1091,Claw Anklet of Sithathoryunet,2
676,Clay jar sealing,2
1038,Clay jar sealing Clay jar sealing impressed with name of Khasekhemwy,2
457,Clay jar sealing impressed faintly with name of Khasekhemwy,3
5581,Clay jar sealing impressed with name of Khasekhemwy,1
4877,Clepsydra or water clock with squatting babooon,1
3816,Cloth bag with hones,1
634,Club,2
1565,Cobra,1
5256,Cobra Amulet,1
4419,Cobra Head,1
2021,Cobra amulet,1
1105,Cobra head,2
1441,Cobra head for architectural frieze,1
4738,Cobra hood with Aten cartouche,1
4728,Cobra hood with Aten inscription,1
2340,Cobra wearing red crown on a papyrus stem,1
4735,"Cobra, Hood , Aten cartouche",1
1262,Coffin,1
2634,Coffin Beard Used as Plunderers' Wedge,1
2014,Coffin Footboard depicting Apis bull carrying mummy,1
2414,Coffin Set of the Chantress of Amun-Re Henettawy,1
2200,Coffin and Corn Mummy with Osiris mask,1
2208,Coffin and corn mummy with Osiris mask,1
1573,Coffin foot,1
5095,Coffin for a mummified shrewmouse,1
5309,Coffin fragment of Pakherenkhonsu,1
1180,Coffin knob,2
1620,Coffin of Ahhotep Tanodjmu,1
4645,Coffin of Ahmose,1
2779,Coffin of Ameny,1
1237,Coffin of Entemaemsaf,1
5793,Coffin of Harmose,1
1246,Coffin of Hekaib-Hapy,1
3573,Coffin of Ikhet,1
1570,Coffin of Isetirdis,1
1231,Coffin of Nefnefret,1
1614,Coffin of Teti,1
3440,Coffin of Wah,1
2987,Coffin of the Chantress of Amun Ansenmes,1
1739,"Coffin of the Lady of the House, Iineferty",1
1722,Coffin panel with painting of a bier,1
1728,Coffin panel with paintings of funerary rituals and gods,1
951,Coiffure Support,2
2215,Coiled and rearing cobra,1
891,Coin,2
11,Coin Weight,106
1736,Coin of Ptolemy  II from a Ptolemaic hoard,1
1042,Coin of Ptolemy II from a Ptolemaic hoard,2
533,Coin of Ptolemy III from a Ptolemaic hoard,3
580,Coin of Ptolemy IV from a Ptolemaic hoard,3
2691,Collar pendants and beads,1
1047,Collar terminal decorated with head of a falcon,2
2060,Collar-shaped inlay,1
3534,"Colossal Seated Statue of Amenhotep III, reworked, reinscribed by Merneptah",1
3535,"Colossal Statue of  Amenhotep III, reworked, reinscribed by Merneptah",1
1007,Column,2
1729,Column Capital,1
1716,Column with crouching lions at the base,1
54,Comb,24
5512,Comb decorated with a wildebeest,1
5510,Comb decorated with an ostrich,1
1903,Comb fragment,1
5511,Comb with a giraffe,1
3483,Comb with a horse,1
5504,Comb with a pair of ducks,1
5473,Commemorative Scarab of Amenhotep III Recording a Lion Hunt,1
1936,Composite Figure of Mut and Isis Amulet,1
3854,Composite Lentoid Bottle and Beaker,1
1708,Composite Papyrus Capital,1
4870,Composite crown,1
3320,Cone,1
3322,Cone-shaped Game Piece,1
3520,Conical Boss from a Bowl,1
240,Conical Game Piece,6
271,Conical Gaming Piece from Neferkhawet's Tomb,5
984,Conical Loaf of Bread,2
5882,Conical earrings,1
4637,Console with Incised Lines and Crosses,1
3138,Contracted body of a man which has been naturally mummified,1
822,Copper Plaque,2
1061,Copper pin,2
4522,Copper-Alloy Bracelet,1
4572,Coptic Manuscript,1
4313,Coptic Textile Fragment,1
4076,Coptic Textile Fragment with Image of a Goddess,1
4151,Copto-Arabic Book of Prayers,1
4503,Corbel with Human Bust and Acanthus Leaves,1
2774,Core,1
4505,Corner Block from a Frieze with a Meander Pattern of Lines and Rosettes,1
4023,Corner of Door Frame with Scrolling Acanthus Leaves,1
5745,Corner of a Bandage Inscribed with the Cartouche of Neferure,1
4874,Corner of a Linen Pall,1
4875,Corner of a Sheet Inscribed with the Cartouche of Neferure,1
3471,Corner of a pleated linen sheet of queen Neferu,1
4606,Corner of niche from the tomb of Akhtihotep,1
322,Cornflower Bead,5
97,Cornflower Pendant,14
5460,Cornflower-Bead Necklace,1
5623,Cornice Block with Relief Showing the Baptism of Pharaoh,1
651,Cosmetic Box from the tomb of Sennedjem,2
3976,Cosmetic Box in the Form of a Cartouche,1
2514,Cosmetic Box of Kemeni and Mirror of Reniseneb,1
4387,Cosmetic Box of the Royal Butler Kemeni,1
5494,Cosmetic Box with a Swivel Top,1
3435,Cosmetic Container in the Form of a Bes-image,1
5461,Cosmetic Dish in the Shape of a Bolti Fish,1
1209,Cosmetic Dish in the Shape of a Trussed Duck,2
5687,Cosmetic Jar Sealed with Linen,1
805,Cosmetic Spoon,2
3691,Cosmetic Spoon in the Form of a Swimming Girl,1
5915,Cosmetic Spoon in the Shape of Swimming Woman Holding a Dish,1
5956,Cosmetic Spoon in the Shape of a Mouse,1
5754,Cosmetic Spoon of Ruiu,1
1156,Cosmetic Vessel,2
4357,Cosmetic Vessel in the Shape of a Cat,1
5341,Cosmetic box in the shape of a composite capital,1
4351,Cosmetic dish in the shape of a bound antelope,1
3442,Cosmetic dish in the shape of a dog,1
4352,Cosmetic dish in the shape of a lotus flower and buds,1
1907,"Cosmetic handle, duck head",1
1200,Cosmetic jar,2
1199,Cosmetic jar with lid,2
2404,"Cosmetic set of Kohl Tube and Applicator, Razor, Tweezers, Whetstone, and Mirror",1
2512,Cosmetic spoon with a handle in the shape of an ankh,1
4350,Cosmetic spoon with duck-head handle,1
1433,Cosmetic spoon with feline handle,1
716,Cosmetic tool,2
1908,"Cosmetic tool, hand",1
633,Counter,3
4143,Cover,1
3040,Cover for eye or belly button,1
411,Cow plaque,4
1905,Cow rattle,1
5284,Cow's Head from a frontal representation of a cow emerging from a wall,1
3915,Cowrie Shell Girdle of Sithathoryunet,1
2473,"Cowrie Shell Girdle, Lion Bracelets, Bracelets with the Name of Amenemhat III, and Anklets of Princess Sithathoryunet",1
4367,Cowrie shell bead,1
242,Cowroid,6
5550,Cowroid Bead Set in a Ring Bezel,1
858,"Cowroid Inscribed Lord of the Two Lands Maatkare , Living",2
5798,Cowroid Inscribed with a Nefer Hieroglyph,1
795,Cowroid Inscribed with an Ankh,2
5787,Cowroid Inscribed with the Throne Name of Thutmose II,1
3638,Cowroid Naming Queen Ahmose Nefertari,1
5012,Cowroid Seal,1
1174,Cowroid Seal Amulet Inscribed for the God's Wife Hatshepsut,2
5733,Cowroid Seal Amulet Inscribed with a Bolti Fish,1
4673,Cowroid Seal Amulet Inscribed with a Decorative Motif,1
4668,Cowroid Seal Amulet Inscribed with a Decorative Pattern,1
4672,Cowroid Seal Amulet Inscribed with a Geometric Pattern,1
5734,Cowroid Seal Amulet Inscribed with a Hieroglyphic Motif,1
4669,Cowroid Seal Amulet Inscribed with a Plant Motif,1
5104,Cowroid Seal Amulet Inscribed with a Rosette,1
5450,Cowroid Seal Amulet Inscribed with the Name of Hatshepsut,1
4674,Cowroid Seal Amulet Inscribed with the Throne Name of Thutmose III,1
2920,Cowroid Seal Amulet of Prince Turi,1
3592,Cowroid Seal Amulet with the Name of the Hyksos King Apophis,1
4678,Cowroid Seal Inscirbed for Maatkare,1
5013,Cowroid Seal with Maat inscription,1
5011,Cowroid Seal with Was inscription,1
472,Cowroid Seal-Amulet,3
5778,Cowroid Seal-Amulet Inscribed with the Throne Name of Thutmose II,1
5786,Cowroid Set in a Ring Bezel,1
1671,Cowroid Stamp Seal Inscribed with the Throne Name of Amenhotep III,1
3344,Cowroid Stamp Seal from Ruiu's Burial,1
1669,Cowroid Stamp Seal with a Maat Feather Inscribed on the Base,1
3281,Cowroid Stamp Seal with a Nefer Hieroglyph Inscribed on the Base,1
1670,Cowroid Stamp Seal with a Nefer Hieroglyph on the Base,1
3280,Cowroid Stamp Seal with an Ankh Inscribed on the Base,1
470,Cowroid bead,3
5390,Cowroid ring,1
2049,Cowroid seal with hieroglyphic inscription,1
1817,Cowroid with Outward-facing Merged Lions and Sun Disk,1
1880,Cowroid with a Hathor emblem,1
2048,Cowroid with a standing female figure,1
5722,Cowroid with the Name and Image of Hatshepsut,1
1008,"Crab from ""Cleopatra's Needle""",2
5109,Crescent Moon Amulet,1
4158,Crescent-Shaped Pendant with Confronted Birds,1
5878,Crescent-shaped earrings with balls and granulation,1
5597,Crocodile,1
5029,Crocodile Amulet,1
811,Crocodile amulet,2
1146,Crocodile figure,2
5078,Crocodile on a shrine-shaped base,1
4373,Crocodile statue,1
79,Cross,17
919,Crosses,2
4362,Crouching Cat Figurine,1
1428,Crouching child god holding scepter,1
243,Crown with discs,6
2258,Crown with discs and frontlet or rear edging,1
2237,Crown with discs and two adjoining surfaces,1
2220,Crown with discs and uraeus coils,1
5195,"Crown with discs, two adjoining surfaces",1
2261,"Crown with discs, uraeus coils and frontlet",1
517,Crown with disks,3
2259,Crown with disks and right ear,1
5207,Crown with disks fragment,1
821,Crucible,2
4054,Crucifix,1
997,Crystal Flask,2
3005,Cubit measuring rod,1
5376,Cuff  Bracelets Decorated with Cats,1
4091,Cuff Band with Bust of a Female,1
5717,Cuff Bracelet with Cat Amulets,1
757,Cuff Bracelet with Lion Cub Amulets,2
4885,Cult Image of the God Ptah,1
125,Cup,11
4949,Cup from Tutankhamun's Embalming Cache,1
570,Cup of Nesikhonsu,3
5813,Cup on a Stand with Flower DÃ©cor,1
3851,Cup with a spout,1
2303,Cup with lid,1
3625,"Cup, metal, handle",1
971,Curved surface,2
1873,Cylinder Bead Inscribed for Ahmose-Nefertari,1
3196,Cylinder Bead Inscribed for Nefertari,1
1386,Cylinder Bead Inscribed with the Throne Name of Amenhotep I,1
5746,Cylinder Beads of Gold,1
3088,Cylinder Beads of Silver,1
4067,Cylinder Fragment,1
1102,Cylinder Seal,2
2610,Cylinder Seal Inscribed with the Throne Name of Amenhotep I,1
3570,Cylinder Seal of King Amenemhat Sebekhotep,1
3595,Cylinder Seal of King Merneferre Aya,1
3568,Cylinder Seal of King Seankhibre Amenemhat VI,1
3566,Cylinder Seal of King Sekhemre Sewadjtawy Sebekhotep,1
2964,Cylinder Seal or Bead,1
810,Cylinder Seal with the Name of Pepi I,2
2694,Cylinder amulet,1
831,Cylinder bead,2
1430,Cylinder bead inscribed with the name Amenhotep,1
2721,Cylinder beads,1
4394,Cylinder jar,1
26,Cylinder seal,43
3145,Cylinder seal impression,1
3583,Cylinder seal inscribed for Khaneferre Sobekhotep III,1
2924,Cylinder seal of Amenemhat II,1
3013,Cylinder seal of Amenemhat III,1
2204,Cylinder seal of Iswenut,1
3004,Cylinder seal of Senwosret I,1
3002,Cylinder seal of Senwosret III,1
1464,Cylinder seal with name of Amenemhat II and that of princess Khenemetneferhedjet,1
3836,Cylinder seal with name of Amenemhat III,1
3567,Cylinder seal with the Horus name of Amenemhat VII,1
3024,Cylinder seal with the name of Amenemhat II,1
5575,Cylinder vase,1
1230,"Cylinder, perhaps from a ceremonial whip",1
5526,Cylindrical Bead,1
2937,Cylindrical Coil Basket and Lid,1
666,Cylindrical Jar,2
1234,Cylindrical Scribe's Box,1
5193,Cylindrical Vase,1
5303,Cylindrical bag of sawdust from Tutankhamun's Embalming Cache,1
622,Cylindrical jar,3
976,Cylindrical pendant,2
2510,Cylindrical unguent vase with a lid,1
164,Cymbal,8
4833,Cynocephalus Amulet,1
1589,Cypriot Ring Base Juglet,1
5817,Cypriote base-ring juglet,1
4403,Cypriote ring based juglet,1
5017,DIsh,1
521,Dagger,3
1048,Dagger handle,2
215,Daisy Bead,7
101,Daisy Pendant,13
5135,Dancing Bes alongside seated group of musicians,1
5091,Dancing dwarf,1
312,Date Pendant,5
2896,Decorated Bowl Fragment,1
5668,Decorated Jug of Neferkhawet,1
3513,Decorated Jug with Feline-Head Handle naming Atumemtaneb,1
3979,Decorated Ware Jar Depicting Ungulates and Boats with Human Figures,1
3437,Decorated chalice,1
3104,Decorated fragment from the side of a canopic chest,1
5401,Decorated jar,1
2845,Decorated jar depicting boats,1
217,Decorated jar fragment,7
247,Decorated jar fragment with inscription,6
3132,Decorated jar fragment with label,1
3674,Decorated spoon,1
1504,Decorated ware bowl illustratiing spirals,1
5613,Decorated ware box illustrating rows of flamingos,1
5501,Decorated ware jar,1
5642,Decorated ware jar depicting boats,1
